file_name,tags,ratio
/home/yonah/Data/vt_report_pdf/91ef960d244361e94e4ac76f6fe8913933e0236f6e6f277a588bc7d52ead952b.html,"['invalid-xref', 'acroform', 'pdf', 'js-embedded']",35 / 47
/home/yonah/Data/vt_report_pdf/6a553e629bbf3b3b2d7c0109fba2760dce194e4f1200f9c9e0f99debfb7b6efd.html,0,28 / 42
/home/yonah/Data/vt_report_pdf/0c3132ac40f60872f729ed74d10167f64617a51de284baa308a58ea83b11eb3c.html,0,28 / 43
/home/yonah/Data/vt_report_pdf/903b8b448d37aa797f09e443ebed56a24980912cd19d9b67e0174cd1e84e8ade.html,"['invalid-xref', 'autoaction', 'attachment', 'launch-action', 'pdf']",46 / 61
/home/yonah/Data/vt_report_pdf/42523574396e4d2edf1c56fe64d97b8b96c86da4195a6f17b8dac3c58b94109f.html,"['invalid-xref', 'acroform', 'file-embedded', 'pdf']",33 / 53
/home/yonah/Data/vt_report_pdf/375b32a40c55abe26c9d0ea7d37a0b239bb417b770fd95529f0e9f4ad520da9e.html,0, 4 / 43
/home/yonah/Data/vt_report_pdf/c61e98094f69978bfcc8097dd223012c1c6d27926018759dd7bac67f096b59c3.html,0,10 / 42
/home/yonah/Data/vt_report_pdf/b352167fe63906a9465433cffa63afe482375fc43b37f968e689f97c1bdaa3bf.html,0,15 / 42
/home/yonah/Data/vt_report_pdf/0ecb7b794b6e2722597426c502b52f4ac553ed502627ebd7932f075649d8c2aa.html,"['invalid-xref', 'acroform', 'js-embedded', 'pdf']",36 / 46
/home/yonah/Data/vt_report_pdf/0ddf224dd4ca282c799943dca4a7152ee34218cb3a90f71fb935f8253b0cf7be.html,0,15 / 42
/home/yonah/Data/vt_report_pdf/64e0ee2b796bc2aafcca48963a6cc1e990ec038dc462a80f8cf5a0106f8322eb.html,"['pdf', 'acroform', 'file-embedded', 'invalid-xref']",31 / 50
/home/yonah/Data/vt_report_pdf/d4384e33a117b7e7f650e2f03c8f29972beeb5c7e01b7caa71bac4c0cfdae35b.html,0,24 / 43
/home/yonah/Data/vt_report_pdf/c530047be5d32b9b52a2339445ccfe62fd80cfcc7d550252c2efd973802f5191.html,"['pdf', 'acroform', 'js-embedded']",35 / 54
/home/yonah/Data/vt_report_pdf/fe4e346d2e6308fd4e5a245877fddfe92d095c758b6a67bfa94ab4dfa60de823.html,0,28 / 43
/home/yonah/Data/vt_report_pdf/9e5dd49be453f972ee569ed7d16fc313b2312c8482031971087611a40a7a0002.html,0,14 / 43
/home/yonah/Data/vt_report_pdf/cb8ba0baecfe6673e38d68f75ffcd479f327129a9e3fa5e5141a486827884705.html,"['js-embedded', 'exploit', 'autoaction', 'invalid-xref', 'pdf', 'acroform', 'cve-2010-0188']",39 / 54
/home/yonah/Data/vt_report_pdf/f59e1ce77827d3dfa59237c4de1a07fa8f4c65d51758c7afcf6c2b2e131011f6.html,0,26 / 42
/home/yonah/Data/vt_report_pdf/dd49e8ed302b9e387b82cac0f002f6f822c5c9852b305e162e38402181d6d9ef.html,0,25 / 42
/home/yonah/Data/vt_report_pdf/6601b4dee6db8b2c269d5ba704bab8dc7ab284ac9cb03504b47418a7f9663968.html,"['exploit', 'pdf', 'invalid-xref', 'acroform', 'file-embedded', 'cve-2010-0188']",38 / 55
/home/yonah/Data/vt_report_pdf/15c4cb3bc7305d7d94bca5a5032bb205c652bc53b434fbde7c48cffcf11c0d3e.html,"['pdf', 'acroform', 'file-embedded']",35 / 55
/home/yonah/Data/vt_report_pdf/bb8935b232a6b7ddf84649c2dd3220f82ba8445d03bd1db95c1a433732a4cecf.html,"['pdf', 'acroform', 'file-embedded', 'invalid-xref']",34 / 47
/home/yonah/Data/vt_report_pdf/2a8079aebcea94d07592d826c294eb28b321e71080f0e65e28bd38a30d6b398f.html,"['cve-2007-5659', 'js-embedded', 'exploit', 'autoaction', 'invalid-xref', 'pdf', 'acroform']",36 / 47
/home/yonah/Data/vt_report_pdf/428e7bfab28a80339d8923e3bbe8b2406d02cf3ec6c6a12a0daad15adcc987b4.html,"['invalid-xref', 'acroform', 'file-embedded', 'pdf']",34 / 55
/home/yonah/Data/vt_report_pdf/ae8e8ab80b2bbaa5e9485440d521dcfb6a1aabc6e3b881d6931bfb4332b3322b.html,0,28 / 41
/home/yonah/Data/vt_report_pdf/43098d67ce192a05968ac9d95a9bb19855cba46b40e37f739724bcb506706cb1.html,0,25 / 44
/home/yonah/Data/vt_report_pdf/3f7a645bee02a365c7298ce58821df03373497f5a7a7bb88ddc9cfd383024376.html,0,26 / 43
/home/yonah/Data/vt_report_pdf/64e0d23b762dd62a220ba5eb8f61c17c82b25dc2a89e460a22945d0e19f1a014.html,0,14 / 41
/home/yonah/Data/vt_report_pdf/c076b063b81e6214af396acc61cff2f6c923b1fd72bfc6d89dc801a806de2759.html,0,28 / 43
/home/yonah/Data/vt_report_pdf/796e7ece2d9f491e42a2212f078bba6e2706938e29e8adbade25204c41687df3.html,"['invalid-xref', 'acroform', 'js-embedded', 'pdf']",42 / 57
/home/yonah/Data/vt_report_pdf/54690f5a0b4997534587e4f0bb018dd82311e4f59f701311268e3be161b9d264.html,0, 2 / 44
/home/yonah/Data/vt_report_pdf/f8d9db5200d483df29d66b2c49544083ea6d1b63c08b31d3cb0adc484b22e10b.html,0, 4 / 43
/home/yonah/Data/vt_report_pdf/208871c5b1ac1f00a883639585b463697887ae32d62591b46db5730920c0a095.html,"['pdf', 'acroform', 'invalid-xref']",13 / 46
/home/yonah/Data/vt_report_pdf/a8b76d014dbd1424d529fd98c995bf8545e88956bb4b7070721d91f646d219b9.html,"['js-embedded', 'exploit', 'autoaction', 'pdf', 'invalid-xref', 'acroform', 'cve-2010-0188']",38 / 52
/home/yonah/Data/vt_report_pdf/81563dc45782286c5e44c5d385535bd779382f27bc87b9bd141e769ca13c24bb.html,0,28 / 43
/home/yonah/Data/vt_report_pdf/5da822ac832471471245b2e4c0f3dc43d3817f6ce4e102e92d280bf9356ddc69.html,"['invalid-xref', 'acroform', 'js-embedded', 'pdf']",34 / 46
/home/yonah/Data/vt_report_pdf/64c954e52a50778e2729844caa0f6ea2bf7a9cd0a4fe2683e4f5840ade68ea5d.html,"['invalid-xref', 'pdf', 'js-embedded']",31 / 46
/home/yonah/Data/vt_report_pdf/11e9960b36f39bce200bcab364659bdf0f02d685ed89bef0403ef2f64890997d.html,0,18 / 42
/home/yonah/Data/vt_report_pdf/8d57185a4003468d3f3d023d443fded388d8c3ca480afe32ce2ba0210156ca6d.html,0,24 / 43
/home/yonah/Data/vt_report_pdf/8f3d53644e5be3df75c32bae576c07b13371f28c22620655d361608d47c8c798.html,"['invalid-xref', 'pdf', 'acroform', 'autoaction', 'js-embedded']",27 / 48
/home/yonah/Data/vt_report_pdf/1ea18014e79576dc7ebf58e1253666fac53ceb06b88c39628a85688ccbef8a55.html,0,25 / 43
/home/yonah/Data/vt_report_pdf/843397b7fcc297fe067fc7959aa129ac0c0e6c303113dbcc0245478dccd79998.html,"['invalid-xref', 'acroform', 'js-embedded', 'pdf']",39 / 54
/home/yonah/Data/vt_report_pdf/4c5802b31b65621ae1c99ebbcf09ecf2a9a209239e35530f19d3db1d01ea7004.html,0,18 / 41
/home/yonah/Data/vt_report_pdf/46c88a84603d245bf54b66dd1772837598ce4c31963f7be64cb47f1763973ce4.html,0,33 / 42
/home/yonah/Data/vt_report_pdf/9f4a0f6c24de35505a442107edea8aee3ae8cc3b0a05b9bbe06fefe3a5387f2e.html,0, 3 / 43
/home/yonah/Data/vt_report_pdf/31eec0143d10e6e2b1ac7da2dcf044f7f48c1e4a82e2fd80ca3245fe1fa183c3.html,0,28 / 41
/home/yonah/Data/vt_report_pdf/52d972af9e4cf94f57e3a2145354152f554746c9f4d396664d39e3926a34c5c5.html,0,31 / 42
/home/yonah/Data/vt_report_pdf/3adc5990dc9c43cb70dc2b19ecb0fabcbd9bd5a35d5bbee6d40cf5f558ad0fca.html,"['pdf', 'acroform', 'invalid-xref']",11 / 41
/home/yonah/Data/vt_report_pdf/9c877c1bd419f44e87ceed02f708b7863e6f68cbc1ddf98f854bfccb012f6281.html,0,27 / 43
/home/yonah/Data/vt_report_pdf/a4f42598c66379911b978acef49da306b949f51a914fefdc27ab86928dcc7c99.html,"['pdf', 'acroform', 'file-embedded', 'invalid-xref']",36 / 48
/home/yonah/Data/vt_report_pdf/66576ce03bd167c3da248ce63d5edaf989cd30cc59b8585ab34c9502eb6ccc2f.html,0,31 / 42
/home/yonah/Data/vt_report_pdf/85df0e7898b7727daa0092d9623df19548751ed86e7087e70cd6075cb674b4f1.html,0,18 / 43
/home/yonah/Data/vt_report_pdf/61bc172103c8a41553e02cd0e0a1536ca846c35bb522a415429f4db2e123a797.html,"['pdf', 'acroform', 'autoaction', 'js-embedded']",21 / 47
/home/yonah/Data/vt_report_pdf/b23600b14440f0be7847f4bbfd031db2af484cd9bf08b13e1b8d7390e408d95d.html,0,21 / 43
/home/yonah/Data/vt_report_pdf/5f905446b7d93f748077eb06d227b1ec37f27bd023d5f6221fc9696f5d2ab2fe.html,0,17 / 41
/home/yonah/Data/vt_report_pdf/190e5555ff74c41ed24c96c72813dd6ee1bf9782fd2709d048aec5eff1efa653.html,0,29 / 43
/home/yonah/Data/vt_report_pdf/df29190e956bdfef562079d70db990465eb56e31a73cde3bfe9aa6fa1ca2969d.html,"['invalid-xref', 'acroform', 'js-embedded', 'pdf']",39 / 46
/home/yonah/Data/vt_report_pdf/254ba1d2f0c5cc469317baa4e95b36b514b404f826f5329e78eee84f30ca26bb.html,0, 7 / 43
/home/yonah/Data/vt_report_pdf/f1aaebca306c0f670c584e9a469be39a802e78424358ac76afc5797a1146ee06.html,"['exploit', 'pdf', 'invalid-xref', 'acroform', 'file-embedded', 'cve-2010-0188']",38 / 57
/home/yonah/Data/vt_report_pdf/217c84ab803a64e1d968b20027d5f6c88d818da6adb1dc36ca8a7154769a2c57.html,"['exploit', 'js-embedded', 'cve-2009-0927', 'invalid-xref', 'pdf', 'acroform']",46 / 57
/home/yonah/Data/vt_report_pdf/9d3e04ada6ce75c9f1fd1e5650795709056cd9982018c24460cda28e73d7a515.html,0,24 / 44
/home/yonah/Data/vt_report_pdf/0d24dde05a12ed82e2736e5827275e8590f06fca4e5093c18a245f28662103c5.html,"['invalid-xref', 'js-embedded', 'autoaction', 'pdf']",30 / 52
/home/yonah/Data/vt_report_pdf/55a611900043064be761c309859f4046559badb6f031d2e4fc3d39ef59b49cee.html,0,28 / 43
/home/yonah/Data/vt_report_pdf/38eb19549f52941c377a6b91133f237046bbb8f03a036f93b6d169ea9ce0b9be.html,0, 7 / 43
/home/yonah/Data/vt_report_pdf/e2f1af49ad0a9d3dc9aca2f94e69b18a632b8104894e0a1ca7a45de8832c5b99.html,0,29 / 42
/home/yonah/Data/vt_report_pdf/d5d1cef5ac2c27de34a8ecd8bad00a9c13306b8256c7fdc998f7a3467728712a.html,0,30 / 42
/home/yonah/Data/vt_report_pdf/0ae6dcf17a1af43e6f3ef830665cc50c9867e4874d2acde385316678062f023d.html,"['invalid-xref', 'acroform', 'js-embedded', 'autoaction', 'pdf']",25 / 45
/home/yonah/Data/vt_report_pdf/2eb83cacd7406296978fe47ae296bfec4ed1be94bfa715487ad6eaad6152271a.html,0,30 / 43
/home/yonah/Data/vt_report_pdf/9bd6a16fbdae4db6cb27a037897f7d9cd6e130179754fc10c0e44a8b6ffda737.html,"['invalid-xref', 'js-embedded', 'pdf']",27 / 46
/home/yonah/Data/vt_report_pdf/8e7c5a8ee1a8c75910d08f7bf00912b555c5204ed4e81b10d35d36902d165411.html,"['invalid-xref', 'acroform', 'js-embedded', 'pdf']",39 / 53
/home/yonah/Data/vt_report_pdf/4125be172a8f23803b2e8ce6914e1193c46d4e80c869f96df38832e33dca4662.html,"['cve-2007-5659', 'js-embedded', 'exploit', 'autoaction', 'invalid-xref', 'pdf']",44 / 61
/home/yonah/Data/vt_report_pdf/18d98c7b258cc26160a3a7531ef4a52616366bb618cd733f725726906cac30f3.html,0,29 / 43
/home/yonah/Data/vt_report_pdf/99410982228b30611319b171744c504fceb494f0020930a8644dd76d47bca03b.html,"['exploit', 'js-embedded', 'cve-2009-0927', 'autoaction', 'pdf', 'invalid-xref']",34 / 61
/home/yonah/Data/vt_report_pdf/4453fed32691934ad085988de8222867555b4c139890b85822a3893521825d21.html,"['invalid-xref', 'js-embedded', 'pdf']",19 / 43
/home/yonah/Data/vt_report_pdf/6dfd622f8926e04ccf26d42c404c20aeb6b1d8af9ae07b2d0053962e4e6802a9.html,"['invalid-xref', 'acroform', 'pdf', 'js-embedded']",39 / 46
/home/yonah/Data/vt_report_pdf/f6cfadc6d2cac78646c8669e290339fb6c50749abae448e21315e9ba859ac51d.html,0,29 / 42
/home/yonah/Data/vt_report_pdf/c6930563d84d05cead9d3439f344f0a8011cb25bb571558c8abf7e40cfa0af47.html,"['exploit', 'js-embedded', 'cve-2009-0927', 'invalid-xref', 'pdf', 'acroform', 'cve-2010-0188']",37 / 57
/home/yonah/Data/vt_report_pdf/670a4ffe00f92ff1f06043cac900c82e75b081513ae7265439cad42f4ebcf0d5.html,0,30 / 43
/home/yonah/Data/vt_report_pdf/02e88ab48cd3e860881cdb90af1a00ac6a81df18e42b335335f3df58af30ed6f.html,0,23 / 43
/home/yonah/Data/vt_report_pdf/cb4f3cd7d6dca3b1300ecbca458f36cecad45c9fc489529aef07ac077d08a3d1.html,"['cve-2007-5659', 'exploit', 'js-embedded', 'cve-2009-0927', 'autoaction', 'pdf']",36 / 60
/home/yonah/Data/vt_report_pdf/34e81f9f2184838c03eaa1d7b774a2619ec1ee06944d84fbcfed61f57bee1c2d.html,0,15 / 42
/home/yonah/Data/vt_report_pdf/d469639e3b8af040b16f5e809396034543086cc23f0a0a909e8afcdc7ae48c8a.html,"['invalid-xref', 'pdf', 'acroform', 'autoaction', 'js-embedded']", 3 / 42
/home/yonah/Data/vt_report_pdf/007191acb9315db08e142c105685602eff9663c034e1c6f03e86ae0ea6560ccd.html,"['exploit', 'js-embedded', 'cve-2009-0927', 'invalid-xref', 'pdf', 'acroform']",44 / 57
/home/yonah/Data/vt_report_pdf/f82ccfa3da7c3d99fd8b39fb448ee61e059e93b95b3df40d83d2c0d13b499e5d.html,0,21 / 42
/home/yonah/Data/vt_report_pdf/cc3110f785af840d740430b9f545c55883e9c60329cd970c8f8640be622d969a.html,"['exploit', 'pdf', 'invalid-xref', 'acroform', 'file-embedded', 'cve-2010-0188']",39 / 56
/home/yonah/Data/vt_report_pdf/1a0453bb0302cbf04b48f628c3c59436320d9b8d73bbc058b49b517b27c55e6b.html,"['invalid-xref', 'pdf', 'autoaction', 'js-embedded']",28 / 45
/home/yonah/Data/vt_report_pdf/c02150e3851bb169c440be6455d8bbd5d492b0ec3ef9593534c84c94f0080cc1.html,"['invalid-xref', 'acroform', 'pdf', 'js-embedded']",36 / 50
/home/yonah/Data/vt_report_pdf/19e7015d3ee33931480a29742cba867a24de92f6e6dafadb6f35b64ebd1b6b2d.html,0,10 / 43
/home/yonah/Data/vt_report_pdf/34c33230b8f75546b981775ea0c30e295cc747aee6d1e9c0370a262f2be9632c.html,0,24 / 44
/home/yonah/Data/vt_report_pdf/30ff66bdb396666d62ec68fca3a5c61ed617e04b7b754f888288b3cc31068ab1.html,"['pdf', 'invalid-xref', 'acroform', 'autoaction', 'js-embedded']",24 / 46
/home/yonah/Data/vt_report_pdf/12b8f92fff43e4239bf34234c055d0a131843d52bd8f1f82f05556ac42ae0884.html,0,29 / 41
/home/yonah/Data/vt_report_pdf/c996ee87c909e2332c20e843327d437efbfd83815a112dd4d725356f0dddff68.html,"['cve-2007-5659', 'js-embedded', 'exploit', 'autoaction', 'cve-2009-4324', 'invalid-xref', 'pdf']",35 / 61
/home/yonah/Data/vt_report_pdf/3353f6f7988229412221fff58659d9b58fced92d542a76ca80f3e7a94c516d7e.html,0,18 / 43
/home/yonah/Data/vt_report_pdf/7cfb867b9032e4f53fbebca80b93ea3173a0544d6dca8663454e139cb65988bf.html,"['invalid-xref', 'acroform', 'js-embedded', 'pdf']",39 / 53
/home/yonah/Data/vt_report_pdf/90a6515a7eb9afecc53eacf036d6d19fb8522a3563df12bbaab338187cb0ca8f.html,0, 7 / 44
/home/yonah/Data/vt_report_pdf/401b018c0e9707b8e54176afa0e7f89499946cf7658f1bebd57dd10e8c93614b.html,"['flash-embedded', 'js-embedded', 'exploit', 'autoaction', 'invalid-xref', 'pdf', 'acroform', 'cve-2010-1297']",27 / 42
/home/yonah/Data/vt_report_pdf/2aa9b65bbb9e658fa4be3c556382fac32bb9602a12c2489bc49f49bd8b5f1d1e.html,0,26 / 43
/home/yonah/Data/vt_report_pdf/b0afdbfbe81e1b09c4331b93a4adf525388fb8273fb4094e8521a91acd9b404b.html,['pdf'], 1 / 57
/home/yonah/Data/vt_report_pdf/243f1bd902eebbd30e5df5f5941b294dc6f3a4d1c2adc33a94bb07bf189088aa.html,0,20 / 43
/home/yonah/Data/vt_report_pdf/00c687280e83a9a4880f60c1551b20161e98cbaa66ebead24190921b1c2ff5c2.html,"['pdf', 'acroform', 'file-embedded', 'invalid-xref']",33 / 48
/home/yonah/Data/vt_report_pdf/1a995e4312b016df3127de4e3588d6e47d09b95ab138aad6652c8da17dfb4f22.html,"['exploit', 'invalid-xref', 'pdf', 'acroform', 'file-embedded', 'cve-2010-0188']",31 / 47
/home/yonah/Data/vt_report_pdf/e6b515824ad6664a3317091b8da71ecc720bdaa8c9fdedbe15fc38b44ecdb309.html,0,18 / 42
/home/yonah/Data/vt_report_pdf/69f017ec075311323a8d3b3d3d2d4bf5b0572342941703601a3b84ce4afc0bc1.html,0,12 / 43
/home/yonah/Data/vt_report_pdf/707793f5beb219823caef9b08a8a9a66991f01604fed19e46f0cc28a481a4c20.html,"['cve-2007-5659', 'exploit', 'js-embedded', 'cve-2009-0927', 'invalid-xref', 'pdf', 'acroform']",40 / 54
/home/yonah/Data/vt_report_pdf/5993298796041b7ad428b207a89971d5434458da3aed1c9be188b298b73d6781.html,['pdf'], 1 / 57
/home/yonah/Data/vt_report_pdf/a977efe946b27dbb618d086dfcc235c0ec80626f7c974fab8fae6d57994d991b.html,"['invalid-xref', 'acroform', 'js-embedded', 'pdf']",29 / 42
/home/yonah/Data/vt_report_pdf/7249a8d208697cbb050512e45a38a747eb685e7621e315631d05410508b56d47.html,0,28 / 43
/home/yonah/Data/vt_report_pdf/1364d727def2ac8e11c797b4cd0bc8ea921b5e485aa9598d5aaae2cd88b664b6.html,0, 9 / 42
/home/yonah/Data/vt_report_pdf/54582b0bf1c6e3fcf8c10a524bef2064645e8cd03fb7d9d3b949de9f09adb820.html,"['cve-2007-5659', 'js-embedded', 'exploit', 'autoaction', 'pdf', 'invalid-xref']",31 / 47
/home/yonah/Data/vt_report_pdf/2686c536a9e37fe9b28aabe0181043611ce98267d97647f3bf7675a0e1d895a4.html,"['exploit', 'pdf', 'invalid-xref', 'acroform', 'file-embedded', 'cve-2010-0188']",40 / 56
/home/yonah/Data/vt_report_pdf/d1079bc4fcb2c79e18b7afcc6caa36d626e50e45a941ae6178af122d31e74fc2.html,"['cve-2007-5659', 'exploit', 'js-embedded', 'cve-2009-0927', 'pdf', 'invalid-xref']",19 / 55
/home/yonah/Data/vt_report_pdf/c26987691eea23ddf70451872439d44e842a12fba789913b74806e2e1442d815.html,0,19 / 43
/home/yonah/Data/vt_report_pdf/c4f2ed1f2708d126dd0b70e3c681eee2f077bc8598ab7dd02f862b74c43cb058.html,"['exploit', 'pdf', 'invalid-xref', 'cve-2010-0806', 'acroform', 'file-embedded', 'cve-2010-0188']",39 / 57
/home/yonah/Data/vt_report_pdf/f2ca52547be4a5fb1968be29122b5bd51a512273db1d101d0caa8fcab1d2e8f1.html,"['cve-2007-5659', 'js-embedded', 'exploit', 'autoaction', 'pdf', 'invalid-xref', 'acroform']",44 / 61
/home/yonah/Data/vt_report_pdf/43b7ee4c79b457380fe1c7948ed5f8215d6bce08145861e9e051d56133c20612.html,0,24 / 44
/home/yonah/Data/vt_report_pdf/dacbf58f2a705703e7ed788d54efc21772e56535ffb4f1b95f5086648b1351b3.html,0,28 / 43
/home/yonah/Data/vt_report_pdf/360d0eaeabd7546bd0402eea1f1f1d39ee88dcb09bd6f6945cb45410b9a10099.html,"['invalid-xref', 'js-embedded', 'autoaction', 'pdf']",26 / 45
/home/yonah/Data/vt_report_pdf/7ee83418bfc2f95ef690f6aae4fd4da0f3034922c163c6735db6317ff8446c3f.html,"['invalid-xref', 'acroform', 'js-embedded', 'pdf']",40 / 53
/home/yonah/Data/vt_report_pdf/d74579a4534b12628dfa553a561b8a5153e7006197f0b053b6890d19e59ca807.html,0,33 / 42
/home/yonah/Data/vt_report_pdf/6a2914cd2893880905705acee20bc2dcc0cdee5d3f24624424160fdf8c5edbc1.html,0, 8 / 43
/home/yonah/Data/vt_report_pdf/c0a6b543b9f153fad37928a7dd692b92fb9cb6bf35fd5c540fcf2d17ea172fbe.html,0,28 / 43
/home/yonah/Data/vt_report_pdf/979a6718943f04cdffb8c0f21807cf05df0a12148ab0dd4bb970dc6b31e8f49e.html,"['pdf', 'invalid-xref', 'acroform', 'autoaction', 'js-embedded']",27 / 45
/home/yonah/Data/vt_report_pdf/d62496e276c8e8292fa4cbf1ff026f16df9675519169dd5ec3c74d1ba2030244.html,"['exploit', 'pdf', 'invalid-xref', 'acroform', 'file-embedded', 'cve-2010-0188']",30 / 47
/home/yonah/Data/vt_report_pdf/ca2ceea2cc599ef7079bed86d4f161eb11ef0723bc06cfb930f3576d9be71118.html,"['exploit', 'pdf', 'invalid-xref', 'acroform', 'file-embedded', 'cve-2010-0188']",34 / 57
/home/yonah/Data/vt_report_pdf/7e4348ec3c9a977b201e0e8420dba17ce10de46b10621c2a00049cc5c6bbec98.html,0,21 / 42
/home/yonah/Data/vt_report_pdf/5761b8ab7a0d9e0615195771d9f2a2e9909eebb4e43fa4c740bdd732e91cee67.html,"['exploit', 'js-embedded', 'cve-2009-0927', 'invalid-xref', 'pdf', 'acroform']",36 / 54
/home/yonah/Data/vt_report_pdf/61497166e7e49d01f8a61c8ed21d7f38c8a6e69ce95d8095c1c6f87757381a69.html,['pdf'], 1 / 57
/home/yonah/Data/vt_report_pdf/0b47fe19e21cf3eea2e272cdb417416435e07901055668f64979e22ac270aa93.html,0,18 / 42
/home/yonah/Data/vt_report_pdf/2f4d62b24c901af072c6da50328ea3d540e41cf497a619e9fcb59f7c60834c22.html,0,28 / 43
/home/yonah/Data/vt_report_pdf/9f808c100a8170b2b77b0022882f20041853be0927c39e145bbe716be788efc0.html,0, 8 / 41
/home/yonah/Data/vt_report_pdf/1e5e62228036e43da73f588537787b084c7eabf3696900c880f48d23fad549a6.html,"['invalid-xref', 'acroform', 'js-embedded', 'pdf']",40 / 54
/home/yonah/Data/vt_report_pdf/f912f841a71c106c50d9ee32ac263b5dc32af8cdf65f35ac0dc46f45abd64782.html,"['pdf', 'invalid-xref', 'acroform', 'autoaction', 'js-embedded']",21 / 46
/home/yonah/Data/vt_report_pdf/69d75165f05a734007c3f7fe01b4a2bf993d70436464368d02ed9472a5bd3a78.html,"['pdf', 'acroform', 'invalid-xref']",33 / 46
/home/yonah/Data/vt_report_pdf/b296c2f7e33233cc728f2970fc1cdab83840f8eb85d09ca7f693d1974349ec92.html,"['exploit', 'pdf', 'invalid-xref', 'acroform', 'file-embedded', 'cve-2010-0188']",38 / 56
/home/yonah/Data/vt_report_pdf/8ea9a3b79b083fd46765d9ec36b2db443c134394541957c5454cc4f7a9424128.html,"['pdf', 'autoaction', 'js-embedded']",26 / 47
/home/yonah/Data/vt_report_pdf/cbfc98e6417d0a0feb9b57862f1db5dd32235ad13b658bee5350c8bc01dade8d.html,['pdf'], 1 / 57
/home/yonah/Data/vt_report_pdf/ea263328e78b65ce78e4f9aeddb65180fb5a4da0224f1bf9512215c8b2020a06.html,"['exploit', 'js-embedded', 'cve-2009-0927', 'invalid-xref', 'pdf', 'acroform', 'cve-2010-0188']",39 / 57
/home/yonah/Data/vt_report_pdf/eba4f6aee45204423a32577d6ab73a779c0dd2688f681a21b9d8d505b7fd54a5.html,0,28 / 43
/home/yonah/Data/vt_report_pdf/45c075033b06b2d64231bd62ba7f1d5cc86b5c2243e7661414dd1abbfd8f876c.html,0,27 / 43
/home/yonah/Data/vt_report_pdf/3d53eb39f82e3bfc681ea728c6449ad8aeca12552eb918479cb9cf857c0049c7.html,0,30 / 42
/home/yonah/Data/vt_report_pdf/6a30aeb6c5839426f66c755b6ffd60e1a7774d5350c5aec7b94b7887cb703165.html,"['pdf', 'invalid-xref', 'acroform', 'autoaction', 'js-embedded']",42 / 60
/home/yonah/Data/vt_report_pdf/0f0ff409dbe3a20efce812461886e1657d7c709bb59253e8673ca50b58b1e45b.html,"['invalid-xref', 'acroform', 'js-embedded', 'pdf']",33 / 50
/home/yonah/Data/vt_report_pdf/9a35e95745c6f3b3c3c59abb3bae72848caf9fc591696a1bbb5998641a23dcb2.html,0,17 / 42
/home/yonah/Data/vt_report_pdf/24292cfba04239b8eced0d1980865a2b7b0d572be9d797ae59d0c5d394514d68.html,0,29 / 41
/home/yonah/Data/vt_report_pdf/60fceb1dffebfe90dd3966e790c227f0b307463060b9254e7e5743f51337526e.html,"['exploit', 'invalid-xref', 'pdf', 'acroform', 'file-embedded', 'cve-2010-0188']",20 / 46
/home/yonah/Data/vt_report_pdf/e0b3a4d7eb75607a23b53b787dacfe0e4328e7b53c6b8c750c3bb5d4f9512591.html,"['exploit', 'js-embedded', 'cve-2009-0927', 'pdf', 'invalid-xref', 'acroform']",40 / 54
/home/yonah/Data/vt_report_pdf/ad3bff949848c6fc1b51f12664f7d5030e00b871616aca7c4c3b943df315545c.html,0, 4 / 43
/home/yonah/Data/vt_report_pdf/56fe0ca30f2ec9f5855374d2cb10423570748b4e5ae0d621aabbee24bb1ab9c9.html,0,23 / 43
/home/yonah/Data/vt_report_pdf/b325687a56411349565e29978827e755531add5c90064e5f2fcbff034cb5a1f6.html,"['pdf', 'autoaction', 'js-embedded']",27 / 55
/home/yonah/Data/vt_report_pdf/d117308cbd1f9fb62efc214fd70ac2687522ad442f9bbb35cb7444cfda091f5c.html,0,15 / 42
/home/yonah/Data/vt_report_pdf/e1c19149ef91abced4c3d39dbd5845be981716077265a8201dafceeefbebef76.html,0,31 / 42
/home/yonah/Data/vt_report_pdf/fcf86e5b4d5dc7da9b271c8eb6c1ddc6fbc00482325ef9d5ee5baa6853172c5d.html,0,25 / 42
/home/yonah/Data/vt_report_pdf/923092f211ed85087dbf0e9b891d3abbe6c578413daf2abafbf1e1a1fa31f110.html,0,29 / 42
/home/yonah/Data/vt_report_pdf/29a6e5e0ae60486dfa6e7fb86b1669e1de57d17d9b71845af7786b0c7951a840.html,"['invalid-xref', 'acroform', 'pdf', 'js-embedded']",36 / 49
/home/yonah/Data/vt_report_pdf/09d1b584176e8dc167ed4fa8821c33b689463de1355968b766ff48234d7060b4.html,['pdf'], 1 / 57
/home/yonah/Data/vt_report_pdf/c598aefc4c2dd6890a5719a1d5c24b571f7f645ed47ff8a27b8d21deb19cc9b4.html,0,15 / 42
/home/yonah/Data/vt_report_pdf/d8018051b3e1b62573aced6a450527b3f9bdfe0317a5c74ae04919e89e20079e.html,0,23 / 41
/home/yonah/Data/vt_report_pdf/4f922ad5bd6f36ae8a0b575b528ae909d36d32de2a0644bc34d2a0fe0702bdea.html,0,30 / 42
/home/yonah/Data/vt_report_pdf/f6867fdb4566c6dad4a52d6fbb71f4b4998ac6b4cebe8accd6bb404c87489547.html,0, 8 / 42
